,seq,type,pred_feature,high_value,trial,color_0,shape_0,payoff_0,color_1,shape_1,payoff_1
17,8,test,shape,square,47,blue,square,50.783083328387775,orange,rectangle,39.914633807545044
18,8,test,shape,square,48,orange,square,50.064456976112005,blue,rectangle,38.54771119462728
19,8,test,shape,square,49,blue,square,49.84852962819565,orange,rectangle,41.33683537057202
20,8,test,shape,square,50,orange,square,44.65159285963898,blue,rectangle,40.103664197985694
21,8,test,shape,square,51,blue,rectangle,38.75279498074128,orange,square,45.36746651741942
22,8,test,shape,square,52,orange,square,42.375353224489224,blue,rectangle,42.531549850333114
23,8,test,shape,square,53,orange,rectangle,42.1313703494401,blue,square,50.68716927113668
24,8,test,shape,square,54,orange,square,57.86097975971907,blue,rectangle,39.621508606863216
25,8,test,shape,square,55,blue,square,63.15881207555317,orange,rectangle,39.54494116927356
26,8,test,shape,square,56,blue,square,49.27596675878008,orange,rectangle,39.20444417211959
27,8,test,shape,square,57,blue,square,49.86162780030153,orange,rectangle,41.67122985577249
28,8,test,shape,square,58,blue,rectangle,39.77216721389383,orange,square,56.88359923558811
29,8,test,shape,square,59,orange,rectangle,40.47829856926692,blue,square,49.352426930551
0,8,test,shape,rectangle,30,orange,square,38.66987655927675,blue,rectangle,52.68688483459824
1,8,test,shape,rectangle,31,orange,square,38.43171541305918,blue,rectangle,57.131046734533996
2,8,test,shape,rectangle,32,orange,square,37.73245794916054,blue,rectangle,54.642394053958654
3,8,test,shape,rectangle,33,blue,rectangle,44.71756946590638,orange,square,44.0264929095892
4,8,test,shape,rectangle,34,orange,rectangle,50.95660364426242,blue,square,37.967966941183555
5,8,test,shape,rectangle,35,blue,square,38.95552304091498,orange,rectangle,51.90590602611871
6,8,test,shape,rectangle,36,orange,square,42.10528883523112,blue,rectangle,47.64642204137769
7,8,test,shape,rectangle,37,blue,rectangle,48.22329140481733,orange,square,41.51670606528813
8,8,test,shape,rectangle,38,orange,square,40.26359685402164,blue,rectangle,41.53247570330812
9,8,test,shape,rectangle,39,orange,square,38.37405195071964,blue,rectangle,49.175599715758324
10,8,test,shape,rectangle,40,orange,rectangle,54.077412082488465,blue,square,43.2319648483241
11,8,test,shape,rectangle,41,orange,rectangle,51.89764710385725,blue,square,40.57458152207273
12,8,test,shape,rectangle,42,orange,rectangle,51.744069429912386,blue,square,38.66649829958629
13,8,test,shape,rectangle,43,orange,rectangle,47.23384519870893,blue,square,38.35173855732105
14,8,test,shape,rectangle,44,blue,rectangle,41.756286946461444,orange,square,40.66709802327241
15,8,test,shape,rectangle,45,orange,square,40.371026613169484,blue,rectangle,51.438262422545066
16,8,test,shape,rectangle,46,blue,rectangle,50.730559154462235,orange,square,40.48528854264772
17,8,test,shape,rectangle,47,orange,rectangle,50.783083328387775,blue,square,39.914633807545044
18,8,test,shape,rectangle,48,blue,rectangle,50.064456976112005,orange,square,38.54771119462728
19,8,test,shape,rectangle,49,orange,rectangle,49.84852962819565,blue,square,41.33683537057202
20,8,test,shape,rectangle,50,blue,rectangle,44.65159285963898,orange,square,40.103664197985694
21,8,test,shape,rectangle,51,orange,square,38.75279498074128,blue,rectangle,45.36746651741942
22,8,test,shape,rectangle,52,blue,rectangle,42.375353224489224,orange,square,42.531549850333114
23,8,test,shape,rectangle,53,blue,square,42.1313703494401,orange,rectangle,50.68716927113668
24,8,test,shape,rectangle,54,blue,rectangle,57.86097975971907,orange,square,39.621508606863216
25,8,test,shape,rectangle,55,orange,rectangle,63.15881207555317,blue,square,39.54494116927356
26,8,test,shape,rectangle,56,orange,rectangle,49.27596675878008,blue,square,39.20444417211959
27,8,test,shape,rectangle,57,orange,rectangle,49.86162780030153,blue,square,41.67122985577249
28,8,test,shape,rectangle,58,orange,square,39.77216721389383,blue,rectangle,56.88359923558811
29,8,test,shape,rectangle,59,blue,square,40.47829856926692,orange,rectangle,49.352426930551
0,9,test,color,blue,30,blue,rectangle,44.95816252047991,orange,square,36.204128962997004
1,9,test,color,blue,31,orange,rectangle,40.6792835334267,blue,square,48.930264218260945
2,9,test,color,blue,32,orange,rectangle,41.115151685649636,blue,square,41.312281533535526
3,9,test,color,blue,33,blue,square,51.225083446575304,orange,rectangle,44.109090189241556
4,9,test,color,blue,34,blue,rectangle,48.392250653889555,orange,square,39.87666936158692
5,9,test,color,blue,35,orange,square,40.618004712171405,blue,rectangle,58.16168512355169
6,9,test,color,blue,36,blue,rectangle,42.881761191500544,orange,square,40.40641386678781
7,9,test,color,blue,37,blue,rectangle,44.001712888511776,orange,square,38.90599055831001
8,9,test,color,blue,38,blue,rectangle,47.7520484605903,orange,square,42.69464648322712
9,9,test,color,blue,39,blue,rectangle,57.00495300344369,orange,square,40.896284289253416
10,9,test,color,blue,40,blue,rectangle,46.11702638488257,orange,square,44.98547773327704
11,9,test,color,blue,41,orange,square,39.14489103734096,blue,rectangle,45.14432042820131
12,9,test,color,blue,42,orange,rectangle,36.450113910842546,blue,square,54.980457846223715
13,9,test,color,blue,43,orange,rectangle,41.936491184742586,blue,square,60.089027680582234
14,9,test,color,blue,44,blue,square,41.05238323890937,orange,rectangle,42.91634161495822
15,9,test,color,blue,45,blue,rectangle,48.35067759183064,orange,square,41.61220043360027
16,9,test,color,blue,46,blue,rectangle,39.76111429447764,orange,square,42.936163645330595
17,9,test,color,blue,47,orange,square,41.57303350266366,blue,rectangle,47.805449826068916
18,9,test,color,blue,48,blue,rectangle,51.225563438305606,orange,square,38.4690093979155
19,9,test,color,blue,49,orange,square,38.841119828836604,blue,rectangle,45.68277693187302
20,9,test,color,blue,50,orange,square,36.29454427661945,blue,rectangle,52.30879247101684
21,9,test,color,blue,51,orange,rectangle,42.38318722836513,blue,square,44.493279251180795
22,9,test,color,blue,52,blue,rectangle,49.74101507972409,orange,square,39.468919050741526
23,9,test,color,blue,53,orange,rectangle,40.65654792416206,blue,square,44.86211379394486
24,9,test,color,blue,54,blue,square,43.58287421956182,orange,rectangle,42.104149772047485
25,9,test,color,blue,55,orange,rectangle,39.87225882975101,blue,square,58.11054475426738
26,9,test,color,blue,56,orange,square,40.09261992958828,blue,rectangle,43.36960979824754
27,9,test,color,blue,57,blue,square,54.13470438217969,orange,rectangle,41.26160032829204
28,9,test,color,blue,58,blue,rectangle,51.63436431848212,orange,square,42.38120135773584
29,9,test,color,blue,59,blue,square,44.73601853077103,orange,rectangle,39.74549338202942
0,9,test,color,orange,30,orange,rectangle,44.95816252047991,blue,square,36.204128962997004
1,9,test,color,orange,31,blue,rectangle,40.6792835334267,orange,square,48.930264218260945
2,9,test,color,orange,32,blue,rectangle,41.115151685649636,orange,square,41.312281533535526
3,9,test,color,orange,33,orange,square,51.225083446575304,blue,rectangle,44.109090189241556
4,9,test,color,orange,34,orange,rectangle,48.392250653889555,blue,square,39.87666936158692
5,9,test,color,orange,35,blue,square,40.618004712171405,orange,rectangle,58.16168512355169
6,9,test,color,orange,36,orange,rectangle,42.881761191500544,blue,square,40.40641386678781
7,9,test,color,orange,37,orange,rectangle,44.001712888511776,blue,square,38.90599055831001
8,9,test,color,orange,38,orange,rectangle,47.7520484605903,blue,square,42.69464648322712
9,9,test,color,orange,39,orange,rectangle,57.00495300344369,blue,square,40.896284289253416
10,9,test,color,orange,40,orange,rectangle,46.11702638488257,blue,square,44.98547773327704
11,9,test,color,orange,41,blue,square,39.14489103734096,orange,rectangle,45.14432042820131
12,9,test,color,orange,42,blue,rectangle,36.450113910842546,orange,square,54.980457846223715
13,9,test,color,orange,43,blue,rectangle,41.936491184742586,orange,square,60.089027680582234
14,9,test,color,orange,44,orange,square,41.05238323890937,blue,rectangle,42.91634161495822
15,9,test,color,orange,45,orange,rectangle,48.35067759183064,blue,square,41.61220043360027
16,9,test,color,orange,46,orange,rectangle,39.76111429447764,blue,square,42.936163645330595
17,9,test,color,orange,47,blue,square,41.57303350266366,orange,rectangle,47.805449826068916
18,9,test,color,orange,48,orange,rectangle,51.225563438305606,blue,square,38.4690093979155
19,9,test,color,orange,49,blue,square,38.841119828836604,orange,rectangle,45.68277693187302
20,9,test,color,orange,50,blue,square,36.29454427661945,orange,rectangle,52.30879247101684
21,9,test,color,orange,51,blue,rectangle,42.38318722836513,orange,square,44.493279251180795
22,9,test,color,orange,52,orange,rectangle,49.74101507972409,blue,square,39.468919050741526
23,9,test,color,orange,53,blue,rectangle,40.65654792416206,orange,square,44.86211379394486
24,9,test,color,orange,54,orange,square,43.58287421956182,blue,rectangle,42.104149772047485
25,9,test,color,orange,55,blue,rectangle,39.87225882975101,orange,square,58.11054475426738
26,9,test,color,orange,56,blue,square,40.09261992958828,orange,rectangle,43.36960979824754
27,9,test,color,orange,57,orange,square,54.13470438217969,blue,rectangle,41.26160032829204
28,9,test,color,orange,58,orange,rectangle,51.63436431848212,blue,square,42.38120135773584
29,9,test,color,orange,59,orange,square,44.73601853077103,blue,rectangle,39.74549338202942
0,9,test,shape,square,30,orange,square,44.95816252047991,blue,rectangle,36.204128962997004
1,9,test,shape,square,31,orange,rectangle,40.6792835334267,blue,square,48.930264218260945
2,9,test,shape,square,32,orange,rectangle,41.115151685649636,blue,square,41.312281533535526
3,9,test,shape,square,33,blue,square,51.225083446575304,orange,rectangle,44.109090189241556
4,9,test,shape,square,34,orange,square,48.392250653889555,blue,rectangle,39.87666936158692
5,9,test,shape,square,35,blue,rectangle,40.618004712171405,orange,square,58.16168512355169
6,9,test,shape,square,36,orange,square,42.881761191500544,blue,rectangle,40.40641386678781
7,9,test,shape,square,37,orange,square,44.001712888511776,blue,rectangle,38.90599055831001
8,9,test,shape,square,38,orange,square,47.7520484605903,blue,rectangle,42.69464648322712
9,9,test,shape,square,39,orange,square,57.00495300344369,blue,rectangle,40.896284289253416
10,9,test,shape,square,40,orange,square,46.11702638488257,blue,rectangle,44.98547773327704
11,9,test,shape,square,41,blue,rectangle,39.14489103734096,orange,square,45.14432042820131
12,9,test,shape,square,42,orange,rectangle,36.450113910842546,blue,square,54.980457846223715
13,9,test,shape,square,43,orange,rectangle,41.936491184742586,blue,square,60.089027680582234
14,9,test,shape,square,44,blue,square,41.05238323890937,orange,rectangle,42.91634161495822
15,9,test,shape,square,45,orange,square,48.35067759183064,blue,rectangle,41.61220043360027
16,9,test,shape,square,46,orange,square,39.76111429447764,blue,rectangle,42.936163645330595
17,9,test,shape,square,47,blue,rectangle,41.57303350266366,orange,square,47.805449826068916
18,9,test,shape,square,48,orange,square,51.225563438305606,blue,rectangle,38.4690093979155
19,9,test,shape,square,49,blue,rectangle,38.841119828836604,orange,square,45.68277693187302
20,9,test,shape,square,50,blue,rectangle,36.29454427661945,orange,square,52.30879247101684
21,9,test,shape,square,51,orange,rectangle,42.38318722836513,blue,square,44.493279251180795
22,9,test,shape,square,52,orange,square,49.74101507972409,blue,rectangle,39.468919050741526
23,9,test,shape,square,53,orange,rectangle,40.65654792416206,blue,square,44.86211379394486
24,9,test,shape,square,54,blue,square,43.58287421956182,orange,rectangle,42.104149772047485
25,9,test,shape,square,55,orange,rectangle,39.87225882975101,blue,square,58.11054475426738
26,9,test,shape,square,56,blue,rectangle,40.09261992958828,orange,square,43.36960979824754
27,9,test,shape,square,57,blue,square,54.13470438217969,orange,rectangle,41.26160032829204
28,9,test,shape,square,58,orange,square,51.63436431848212,blue,rectangle,42.38120135773584
29,9,test,shape,square,59,blue,square,44.73601853077103,orange,rectangle,39.74549338202942
0,9,test,shape,rectangle,30,blue,rectangle,44.95816252047991,orange,square,36.204128962997004
1,9,test,shape,rectangle,31,blue,square,40.6792835334267,orange,rectangle,48.930264218260945
2,9,test,shape,rectangle,32,blue,square,41.115151685649636,orange,rectangle,41.312281533535526
3,9,test,shape,rectangle,33,orange,rectangle,51.225083446575304,blue,square,44.109090189241556
4,9,test,shape,rectangle,34,blue,rectangle,48.392250653889555,orange,square,39.87666936158692
5,9,test,shape,rectangle,35,orange,square,40.618004712171405,blue,rectangle,58.16168512355169
6,9,test,shape,rectangle,36,blue,rectangle,42.881761191500544,orange,square,40.40641386678781
7,9,test,shape,rectangle,37,blue,rectangle,44.001712888511776,orange,square,38.90599055831001
8,9,test,shape,rectangle,38,blue,rectangle,47.7520484605903,orange,square,42.69464648322712
9,9,test,shape,rectangle,39,blue,rectangle,57.00495300344369,orange,square,40.896284289253416
10,9,test,shape,rectangle,40,blue,rectangle,46.11702638488257,orange,square,44.98547773327704
11,9,test,shape,rectangle,41,orange,square,39.14489103734096,blue,rectangle,45.14432042820131
12,9,test,shape,rectangle,42,blue,square,36.450113910842546,orange,rectangle,54.980457846223715
13,9,test,shape,rectangle,43,blue,square,41.936491184742586,orange,rectangle,60.089027680582234
14,9,test,shape,rectangle,44,orange,rectangle,41.05238323890937,blue,square,42.91634161495822
15,9,test,shape,rectangle,45,blue,rectangle,48.35067759183064,orange,square,41.61220043360027
16,9,test,shape,rectangle,46,blue,rectangle,39.76111429447764,orange,square,42.936163645330595
17,9,test,shape,rectangle,47,orange,square,41.57303350266366,blue,rectangle,47.805449826068916
18,9,test,shape,rectangle,48,blue,rectangle,51.225563438305606,orange,square,38.4690093979155
19,9,test,shape,rectangle,49,orange,square,38.841119828836604,blue,rectangle,45.68277693187302
20,9,test,shape,rectangle,50,orange,square,36.29454427661945,blue,rectangle,52.30879247101684
21,9,test,shape,rectangle,51,blue,square,42.38318722836513,orange,rectangle,44.493279251180795
22,9,test,shape,rectangle,52,blue,rectangle,49.74101507972409,orange,square,39.468919050741526
23,9,test,shape,rectangle,53,blue,square,40.65654792416206,orange,rectangle,44.86211379394486
24,9,test,shape,rectangle,54,orange,rectangle,43.58287421956182,blue,square,42.104149772047485
25,9,test,shape,rectangle,55,blue,square,39.87225882975101,orange,rectangle,58.11054475426738
26,9,test,shape,rectangle,56,orange,square,40.09261992958828,blue,rectangle,43.36960979824754
27,9,test,shape,rectangle,57,orange,rectangle,54.13470438217969,blue,square,41.26160032829204
28,9,test,shape,rectangle,58,blue,rectangle,51.63436431848212,orange,square,42.38120135773584
29,9,test,shape,rectangle,59,orange,rectangle,44.73601853077103,blue,square,39.74549338202942
